Latitude,Longitude,Depth,Nitrogen (g/kg),Phosphorus (mg/kg),Potassium (cmol/kg),pH,Temperature (°C),Humidity (%),Rainfall (mm),Time of Day (Hour),Disease
17.385,78.4867,5-15 cm,0.4577,24.24,0.4083,5.54,25.94,63.37,163.48,13,Healthy
17.385,78.4867,30-60 cm,0.4202,25.47,0.2457,6.9,25.37,69.34,127.33,16,Sheath Blight
17.385,78.4867,5-15 cm,0.4303,30.08,0.2051,6.94,25.51,77.83,160.6,17,Sheath Blight
17.385,78.4867,15-30 cm,0.5435,27.41,0.4413,6.19,31.62,94.08,243.37,21,Sheath Blight
17.385,78.4867,15-30 cm,0.5537,43.14,0.9063,5.49,21.43,56.49,115.91,4,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4511,31.93,0.6596,6.34,27.93,78.52,129.09,17,Healthy
17.385,78.4867,0-5 cm,0.3326,42.3,0.2339,6.5,24.56,49.65,109.08,15,Suboptimal Growth
17.385,78.4867,5-15 cm,0.4736,44.09,0.2281,7.19,27.16,67.24,113.87,10,Sheath Blight
17.385,78.4867,30-60 cm,0.5817,11.41,0.658,6.66,26.74,83.88,58.97,9,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4779,31.38,0.1218,7.76,27.0,62.57,141.6,14,Sheath Blight
17.385,78.4867,0-5 cm,0.6753,46.92,0.458,6.76,31.12,90.95,272.77,20,Rice Blast
17.385,78.4867,0-5 cm,0.6304,15.61,0.2081,7.16,31.17,93.13,199.24,22,Sheath Blight
17.385,78.4867,30-60 cm,0.5559,37.7,0.2074,6.2,25.04,73.25,130.28,15,Healthy
17.385,78.4867,30-60 cm,0.4399,31.67,0.269,7.3,27.96,78.62,158.41,12,Sheath Blight
17.385,78.4867,0-5 cm,0.3081,35.24,0.8753,5.41,16.45,78.75,73.81,11,Suboptimal Growth
17.385,78.4867,0-5 cm,0.3712,65.89,0.96,7.44,15.57,94.38,50.55,11,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6398,52.33,0.4335,4.88,29.54,74.37,160.88,7,Rice Blast
17.385,78.4867,5-15 cm,0.1071,5.9,0.3856,7.28,24.44,44.23,141.52,5,Suboptimal Growth
17.385,78.4867,0-5 cm,0.1449,37.09,0.5607,4.16,18.87,89.03,78.83,15,Suboptimal Growth
17.385,78.4867,5-15 cm,0.2475,38.64,0.4693,6.5,15.08,71.63,141.86,0,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5851,44.24,0.7961,5.52,29.94,86.67,190.9,22,Rice Blast
17.385,78.4867,0-5 cm,0.2171,26.66,0.2823,5.61,23.16,53.14,132.45,0,Healthy
17.385,78.4867,0-5 cm,0.6172,12.2,0.1736,6.59,31.33,90.65,253.32,0,Sheath Blight
17.385,78.4867,30-60 cm,0.4752,40.69,0.5131,6.86,29.88,92.44,260.22,4,Rice Blast
17.385,78.4867,0-5 cm,0.1165,64.12,0.6516,6.51,20.54,84.57,63.45,2,Suboptimal Growth
17.385,78.4867,5-15 cm,0.7743,53.23,0.9823,4.75,29.77,72.06,156.73,9,Rice Blast
17.385,78.4867,0-5 cm,0.7058,37.6,0.882,5.25,34.34,62.92,195.58,19,Rice Blast
17.385,78.4867,15-30 cm,0.2125,24.95,0.2399,5.77,23.72,69.9,130.7,17,Healthy
17.385,78.4867,15-30 cm,0.5466,34.59,0.1811,7.33,26.4,79.01,112.27,12,Sheath Blight
17.385,78.4867,30-60 cm,0.7189,43.82,0.4767,5.44,29.11,70.09,134.88,6,Rice Blast
17.385,78.4867,5-15 cm,0.787,39.34,0.772,4.7,31.23,70.41,117.26,7,Rice Blast
17.385,78.4867,5-15 cm,0.4465,49.76,0.6218,6.42,27.68,94.27,193.16,2,Rice Blast
17.385,78.4867,15-30 cm,0.3811,8.44,0.3348,6.21,21.41,71.66,104.11,3,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5647,47.56,0.7789,5.86,22.47,70.45,141.96,11,Healthy
17.385,78.4867,15-30 cm,0.58,26.11,0.3893,6.92,30.52,92.48,257.02,22,Sheath Blight
17.385,78.4867,30-60 cm,0.6127,40.73,0.7092,6.01,22.63,92.13,236.04,21,Rice Blast
17.385,78.4867,0-5 cm,0.4769,35.26,0.2096,6.98,26.58,79.1,141.71,19,Sheath Blight
17.385,78.4867,5-15 cm,0.7943,35.21,0.9511,5.41,28.5,69.46,132.4,16,Rice Blast
17.385,78.4867,30-60 cm,0.5055,36.89,0.2569,7.53,27.96,61.8,164.95,19,Sheath Blight
17.385,78.4867,0-5 cm,0.5367,25.51,0.5733,5.79,19.77,61.72,136.25,20,Healthy
17.385,78.4867,0-5 cm,0.7462,39.96,0.2635,4.32,21.44,57.31,103.93,9,Suboptimal Growth
17.385,78.4867,0-5 cm,0.3222,16.16,0.7596,4.27,19.99,64.23,108.76,23,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5674,29.42,0.3353,6.45,23.04,67.19,119.16,10,Healthy
17.385,78.4867,30-60 cm,0.4968,44.43,0.6062,6.36,27.67,71.93,192.77,17,Healthy
17.385,78.4867,0-5 cm,0.4529,22.84,0.2275,6.1,20.24,61.56,142.15,21,Healthy
17.385,78.4867,15-30 cm,0.7995,30.72,0.812,4.83,33.25,78.27,113.11,6,Rice Blast
17.385,78.4867,15-30 cm,0.4903,40.81,0.4149,6.88,29.56,87.44,191.51,5,Rice Blast
17.385,78.4867,0-5 cm,0.2462,12.39,0.1123,4.91,19.17,78.75,85.38,11,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5866,15.64,0.1535,6.49,28.25,92.28,171.22,1,Sheath Blight
17.385,78.4867,0-5 cm,0.5051,23.26,0.4102,5.64,18.37,57.09,102.88,0,Healthy
17.385,78.4867,15-30 cm,0.5731,38.96,0.2659,5.53,27.4,71.5,152.75,11,Healthy
17.385,78.4867,0-5 cm,0.4544,40.97,0.1323,7.43,26.62,64.88,157.86,14,Sheath Blight
17.385,78.4867,0-5 cm,0.2547,45.81,0.5806,5.89,21.04,65.66,137.0,0,Healthy
17.385,78.4867,30-60 cm,0.5466,38.06,0.2878,8.0,25.13,70.57,106.5,8,Sheath Blight
17.385,78.4867,5-15 cm,0.4982,38.72,0.192,7.85,28.15,78.05,113.75,8,Sheath Blight
17.385,78.4867,5-15 cm,0.4483,15.31,0.4886,7.28,29.41,91.47,155.67,21,Sheath Blight
17.385,78.4867,15-30 cm,0.3642,23.35,0.3712,5.77,27.62,44.24,50.65,2,Suboptimal Growth
17.385,78.4867,30-60 cm,0.52,59.23,0.7248,6.74,28.16,53.7,135.85,12,Suboptimal Growth
17.385,78.4867,0-5 cm,0.3561,51.17,0.6293,6.41,18.85,89.26,66.5,20,Suboptimal Growth
17.385,78.4867,5-15 cm,0.4448,34.83,0.1829,7.37,27.2,66.43,119.27,11,Sheath Blight
17.385,78.4867,15-30 cm,0.2501,40.35,0.4374,5.99,23.93,66.84,123.95,12,Healthy
17.385,78.4867,15-30 cm,0.3921,31.52,0.3415,6.15,22.25,65.98,186.01,10,Healthy
17.385,78.4867,0-5 cm,0.4694,23.77,0.3644,6.31,23.97,58.0,189.91,18,Healthy
17.385,78.4867,15-30 cm,0.2319,66.43,0.1213,4.34,16.9,57.42,57.52,15,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4036,36.13,0.221,6.68,29.5,90.9,174.91,22,Sheath Blight
17.385,78.4867,30-60 cm,0.5464,27.36,0.2467,7.36,28.05,68.82,196.35,16,Sheath Blight
17.385,78.4867,30-60 cm,0.2733,37.07,0.2828,5.9,23.62,67.94,139.16,2,Healthy
17.385,78.4867,15-30 cm,0.6956,32.82,0.2656,4.66,24.8,53.15,71.63,12,Suboptimal Growth
17.385,78.4867,30-60 cm,0.3614,34.81,0.3848,4.8,18.86,56.36,109.52,11,Suboptimal Growth
17.385,78.4867,5-15 cm,0.6975,37.34,0.8649,6.12,24.53,88.98,196.87,5,Rice Blast
17.385,78.4867,30-60 cm,0.479,25.52,0.4402,6.18,23.16,59.7,193.38,21,Healthy
17.385,78.4867,5-15 cm,0.5531,50.01,0.4757,4.84,28.96,78.24,94.47,13,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5842,27.02,0.258,5.86,18.52,64.42,121.54,5,Healthy
17.385,78.4867,0-5 cm,0.6231,41.76,0.9595,6.1,23.48,89.14,216.58,23,Rice Blast
17.385,78.4867,30-60 cm,0.6096,34.12,0.4951,5.7,29.34,89.94,274.65,4,Rice Blast
17.385,78.4867,0-5 cm,0.6703,45.92,0.1362,6.48,30.14,90.53,154.21,21,Sheath Blight
17.385,78.4867,5-15 cm,0.4384,31.16,0.2683,7.69,27.25,66.03,119.89,12,Sheath Blight
17.385,78.4867,0-5 cm,0.2276,44.34,0.4372,5.71,25.72,72.66,126.05,10,Healthy
17.385,78.4867,0-5 cm,0.4394,38.09,0.598,5.7,27.51,67.3,198.87,6,Healthy
17.385,78.4867,15-30 cm,0.2509,44.91,0.6627,6.65,27.99,91.5,140.01,2,Suboptimal Growth
17.385,78.4867,5-15 cm,0.2798,27.07,0.2184,6.19,22.34,63.16,142.99,13,Healthy
17.385,78.4867,0-5 cm,0.6667,55.63,0.4917,5.43,33.68,79.8,106.16,7,Rice Blast
17.385,78.4867,15-30 cm,0.4311,44.11,0.2381,7.02,29.53,78.36,165.39,6,Sheath Blight
17.385,78.4867,15-30 cm,0.6354,63.36,0.5973,5.8,19.85,72.76,100.74,19,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4853,47.54,0.1383,6.66,27.89,62.37,196.47,13,Sheath Blight
17.385,78.4867,15-30 cm,0.4765,12.84,0.4608,6.17,28.52,92.39,226.99,3,Sheath Blight
17.385,78.4867,30-60 cm,0.513,20.42,0.2517,4.82,34.71,60.49,77.4,6,Suboptimal Growth
17.385,78.4867,30-60 cm,0.562,14.42,0.1177,7.02,31.32,92.56,273.56,23,Sheath Blight
17.385,78.4867,0-5 cm,0.4819,20.62,0.1654,7.86,26.12,68.17,173.01,6,Sheath Blight
17.385,78.4867,30-60 cm,0.3108,62.29,0.773,7.23,20.32,46.95,99.76,18,Suboptimal Growth
17.385,78.4867,0-5 cm,0.6703,11.49,0.458,7.17,29.28,91.38,186.62,2,Sheath Blight
17.385,78.4867,5-15 cm,0.3878,34.58,0.2766,5.71,26.02,73.83,153.51,7,Healthy
17.385,78.4867,30-60 cm,0.5832,32.72,0.2497,6.92,16.36,44.42,124.42,18,Suboptimal Growth
17.385,78.4867,0-5 cm,0.1292,32.81,0.1973,4.24,23.75,68.24,86.62,10,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5683,39.21,0.6355,5.97,22.37,60.44,139.16,0,Healthy
17.385,78.4867,0-5 cm,0.3724,38.13,0.2276,6.15,24.12,67.7,159.71,20,Healthy
17.385,78.4867,30-60 cm,0.3423,44.81,0.2202,7.06,32.36,91.38,71.84,1,Suboptimal Growth
17.385,78.4867,0-5 cm,0.5157,23.93,0.1032,6.8,26.78,60.42,189.6,17,Sheath Blight
17.385,78.4867,0-5 cm,0.5448,49.95,0.2596,6.41,22.69,69.77,162.59,4,Healthy
17.385,78.4867,15-30 cm,0.6241,67.19,0.2388,6.17,18.6,92.93,58.3,11,Suboptimal Growth
17.385,78.4867,5-15 cm,0.683,45.81,0.459,6.03,23.56,91.98,216.87,4,Rice Blast
17.385,78.4867,0-5 cm,0.6859,44.77,0.9133,5.47,29.47,63.0,109.88,6,Rice Blast
17.385,78.4867,30-60 cm,0.421,38.83,0.6163,5.76,24.89,62.13,103.63,12,Healthy
17.385,78.4867,5-15 cm,0.4686,42.83,0.1727,6.85,25.67,75.8,185.59,7,Sheath Blight
17.385,78.4867,15-30 cm,0.3552,20.35,0.6624,5.93,22.85,57.83,161.66,19,Healthy
17.385,78.4867,15-30 cm,0.4319,42.76,0.2817,5.6,23.7,67.7,116.69,23,Healthy
17.385,78.4867,5-15 cm,0.7626,42.55,0.6223,5.44,30.91,58.95,123.22,14,Suboptimal Growth
17.385,78.4867,5-15 cm,0.4517,32.76,0.5608,6.38,26.29,61.9,103.29,15,Healthy
17.385,78.4867,30-60 cm,0.6391,12.55,0.4732,7.31,29.99,94.6,213.79,20,Sheath Blight
17.385,78.4867,5-15 cm,0.4814,45.3,0.7878,6.05,19.79,62.96,117.81,4,Healthy
17.385,78.4867,30-60 cm,0.5808,41.25,0.4341,6.3,22.37,63.07,197.02,0,Healthy
17.385,78.4867,5-15 cm,0.4899,35.05,0.1582,6.92,28.06,68.31,138.99,17,Sheath Blight
17.385,78.4867,30-60 cm,0.4947,24.27,0.2906,7.62,28.44,73.03,156.46,12,Sheath Blight
17.385,78.4867,0-5 cm,0.5679,48.79,0.223,6.59,29.1,63.84,132.84,10,Sheath Blight
17.385,78.4867,15-30 cm,0.7783,52.75,0.5085,5.42,28.76,70.4,134.91,23,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5951,41.73,0.8844,6.79,28.54,82.48,115.37,18,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4686,39.0,0.1844,7.57,27.77,63.57,175.34,18,Sheath Blight
17.385,78.4867,0-5 cm,0.6203,53.4,0.7642,4.11,26.22,73.66,128.29,21,Suboptimal Growth
17.385,78.4867,5-15 cm,0.759,59.28,0.8909,4.82,29.95,74.31,190.3,6,Rice Blast
17.385,78.4867,15-30 cm,0.7348,44.62,0.5403,4.8,28.93,76.56,140.01,13,Rice Blast
17.385,78.4867,30-60 cm,0.5012,28.04,0.282,6.37,24.06,77.57,198.14,17,Healthy
17.385,78.4867,15-30 cm,0.5502,34.77,0.3262,6.29,19.38,56.66,146.54,19,Healthy
17.385,78.4867,15-30 cm,0.5722,34.51,0.637,6.5,22.03,73.01,152.62,16,Healthy
17.385,78.4867,5-15 cm,0.2419,41.33,0.7501,6.19,20.95,50.12,146.23,0,Healthy
17.385,78.4867,15-30 cm,0.5449,42.12,0.7976,6.85,29.64,87.07,258.72,23,Rice Blast
17.385,78.4867,15-30 cm,0.4523,34.5,0.6383,6.86,26.45,88.9,288.51,0,Rice Blast
17.385,78.4867,30-60 cm,0.7617,48.28,0.6646,4.7,31.11,79.64,109.6,14,Rice Blast
17.385,78.4867,15-30 cm,0.5685,42.92,0.1219,7.27,30.59,94.96,265.74,2,Sheath Blight
17.385,78.4867,5-15 cm,0.5987,39.42,0.5599,6.0,25.13,87.55,225.72,1,Rice Blast
17.385,78.4867,30-60 cm,0.4018,39.43,0.4463,6.06,30.07,94.39,222.81,2,Sheath Blight
17.385,78.4867,15-30 cm,0.2578,31.24,0.2254,5.57,26.23,62.12,193.2,7,Healthy
17.385,78.4867,15-30 cm,0.6987,52.84,0.1294,5.81,17.4,53.24,106.91,14,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5928,41.36,0.3764,5.77,29.8,87.63,268.88,5,Rice Blast
17.385,78.4867,0-5 cm,0.4758,40.44,0.2582,7.53,28.8,77.43,122.51,15,Sheath Blight
17.385,78.4867,0-5 cm,0.5411,48.98,0.3295,5.88,25.96,92.57,267.46,21,Rice Blast
17.385,78.4867,30-60 cm,0.6885,17.86,0.2878,6.45,30.27,94.63,159.86,5,Sheath Blight
17.385,78.4867,30-60 cm,0.4728,34.65,0.4718,6.46,20.47,65.17,172.18,3,Healthy
17.385,78.4867,5-15 cm,0.2754,37.81,0.7761,6.1,22.13,71.88,108.9,15,Healthy
17.385,78.4867,5-15 cm,0.5967,40.52,0.321,6.09,31.0,85.51,235.3,23,Rice Blast
17.385,78.4867,15-30 cm,0.1587,35.19,0.5594,4.85,23.55,86.16,99.9,21,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4802,40.77,0.3476,5.81,24.65,73.09,179.67,11,Healthy
17.385,78.4867,5-15 cm,0.1211,64.74,0.4651,4.23,16.27,55.6,149.92,10,Suboptimal Growth
17.385,78.4867,5-15 cm,0.6648,31.73,0.9702,6.11,28.37,90.97,214.43,0,Rice Blast
17.385,78.4867,15-30 cm,0.4641,22.5,0.3069,4.44,15.92,57.73,89.43,3,Suboptimal Growth
17.385,78.4867,5-15 cm,0.278,23.29,0.4724,5.81,24.59,68.17,161.88,21,Healthy
17.385,78.4867,5-15 cm,0.4033,23.82,0.2291,7.51,28.04,75.03,180.15,9,Sheath Blight
17.385,78.4867,15-30 cm,0.4615,10.11,0.9947,5.83,19.55,87.56,106.69,11,Suboptimal Growth
17.385,78.4867,0-5 cm,0.147,40.92,0.4336,4.1,20.74,93.92,127.64,19,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5365,34.77,0.7339,6.01,28.62,92.98,274.59,0,Rice Blast
17.385,78.4867,30-60 cm,0.5829,16.83,0.2671,6.53,31.01,93.95,198.91,0,Sheath Blight
17.385,78.4867,0-5 cm,0.4869,24.73,0.4183,6.1,30.67,90.57,167.01,2,Sheath Blight
17.385,78.4867,5-15 cm,0.5317,47.47,0.394,5.78,16.72,58.15,137.34,10,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6556,14.92,0.7082,5.58,18.8,69.52,66.44,3,Suboptimal Growth
17.385,78.4867,5-15 cm,0.3344,13.41,0.1515,6.23,28.97,94.5,225.69,21,Sheath Blight
17.385,78.4867,5-15 cm,0.6977,38.66,0.6124,4.02,16.09,80.0,51.84,21,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5984,14.33,0.3851,6.47,31.02,93.13,289.53,0,Sheath Blight
17.385,78.4867,30-60 cm,0.6617,26.0,0.2168,5.41,25.72,74.59,95.24,7,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4596,27.17,0.1585,6.07,31.22,93.82,227.91,3,Sheath Blight
17.385,78.4867,5-15 cm,0.3022,36.94,0.8139,7.39,16.63,42.64,113.83,1,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5358,37.92,0.9851,6.78,28.22,91.76,230.09,23,Rice Blast
17.385,78.4867,5-15 cm,0.3054,26.4,0.3927,5.66,24.23,77.76,171.66,13,Healthy
17.385,78.4867,0-5 cm,0.3246,33.63,0.76,5.53,20.59,62.0,192.36,18,Healthy
17.385,78.4867,0-5 cm,0.2612,60.35,0.7467,6.45,33.39,90.26,134.59,20,Suboptimal Growth
17.385,78.4867,5-15 cm,0.6557,40.65,0.9367,5.45,28.51,66.21,140.9,15,Rice Blast
17.385,78.4867,5-15 cm,0.7669,14.3,0.6666,6.0,18.31,41.95,75.29,4,Suboptimal Growth
17.385,78.4867,0-5 cm,0.2678,35.78,0.7328,5.34,31.67,50.98,112.69,18,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6756,33.73,0.2982,4.47,23.38,64.12,136.56,15,Suboptimal Growth
17.385,78.4867,30-60 cm,0.2871,23.65,0.223,6.26,26.89,71.43,180.91,12,Healthy
17.385,78.4867,30-60 cm,0.6324,43.66,0.9157,4.79,31.37,72.57,109.85,17,Rice Blast
17.385,78.4867,0-5 cm,0.5681,45.92,0.6886,6.31,25.63,74.36,139.24,13,Healthy
17.385,78.4867,30-60 cm,0.5356,22.52,0.5463,6.19,31.62,86.32,177.78,21,Rice Blast
17.385,78.4867,15-30 cm,0.4225,36.78,0.3303,5.5,27.8,68.65,133.5,12,Healthy
17.385,78.4867,5-15 cm,0.405,12.08,0.491,6.92,30.16,93.75,224.62,23,Sheath Blight
17.385,78.4867,30-60 cm,0.266,44.84,0.555,5.54,26.21,63.91,130.3,13,Healthy
17.385,78.4867,30-60 cm,0.4185,35.78,0.9432,5.52,29.53,93.53,168.46,1,Rice Blast
17.385,78.4867,30-60 cm,0.3761,49.78,0.354,7.1,31.48,91.28,220.74,2,Sheath Blight
17.385,78.4867,30-60 cm,0.299,25.0,0.2706,5.37,30.03,90.21,72.79,22,Suboptimal Growth
17.385,78.4867,30-60 cm,0.106,27.43,0.6225,6.76,20.88,75.87,74.38,2,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5311,38.86,0.2197,7.07,28.94,93.97,224.5,5,Sheath Blight
17.385,78.4867,15-30 cm,0.5722,21.18,0.8675,7.19,17.33,42.86,79.75,13,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4666,23.76,0.4682,5.81,22.99,85.26,74.37,3,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5589,40.62,0.6041,5.9,23.67,78.23,125.78,12,Healthy
17.385,78.4867,5-15 cm,0.3041,10.04,0.4899,6.02,29.05,90.63,178.36,23,Sheath Blight
17.385,78.4867,0-5 cm,0.5857,32.07,0.3357,5.81,28.08,92.16,251.04,3,Rice Blast
17.385,78.4867,5-15 cm,0.5776,34.37,0.1079,7.79,26.39,78.15,117.15,16,Sheath Blight
17.385,78.4867,30-60 cm,0.2252,38.76,0.7554,5.86,25.16,64.98,178.53,13,Healthy
17.385,78.4867,30-60 cm,0.54,32.98,0.7714,6.07,29.39,93.62,240.17,23,Rice Blast
17.385,78.4867,5-15 cm,0.3678,50.13,0.1357,7.13,18.1,85.92,114.37,6,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5823,33.91,0.56,5.87,22.55,55.89,151.44,21,Healthy
17.385,78.4867,0-5 cm,0.4628,34.49,0.2084,7.08,25.3,70.28,105.86,18,Sheath Blight
17.385,78.4867,15-30 cm,0.6388,36.57,0.9419,5.27,32.53,73.29,180.52,14,Rice Blast
17.385,78.4867,5-15 cm,0.5439,26.18,0.7116,6.66,29.9,85.96,198.17,20,Rice Blast
17.385,78.4867,15-30 cm,0.3111,55.83,0.6019,6.68,23.25,73.05,125.95,16,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5182,58.63,0.6195,5.04,19.24,91.11,75.02,10,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6321,27.58,0.6666,5.93,29.43,90.07,154.57,2,Rice Blast
17.385,78.4867,0-5 cm,0.4411,22.04,0.4578,6.25,27.53,62.41,149.7,11,Healthy
17.385,78.4867,0-5 cm,0.491,44.75,0.2741,7.96,26.12,77.27,167.33,17,Sheath Blight
17.385,78.4867,0-5 cm,0.2182,28.01,0.4675,5.63,19.03,69.26,182.24,2,Healthy
17.385,78.4867,0-5 cm,0.6036,47.68,0.5916,5.45,30.62,66.76,127.33,11,Rice Blast
17.385,78.4867,0-5 cm,0.4356,26.36,0.4914,6.69,31.63,92.71,216.86,4,Rice Blast
17.385,78.4867,0-5 cm,0.316,39.24,0.4711,6.16,21.29,67.84,112.03,0,Healthy
17.385,78.4867,5-15 cm,0.3559,29.9,0.5439,6.23,23.25,62.68,162.68,12,Healthy
17.385,78.4867,5-15 cm,0.629,48.37,0.3583,6.28,27.45,92.24,211.27,23,Rice Blast
17.385,78.4867,30-60 cm,0.5077,44.84,0.4052,4.07,22.14,80.51,95.72,3,Suboptimal Growth
17.385,78.4867,5-15 cm,0.4485,40.47,0.4014,5.85,21.44,52.82,121.23,2,Healthy
17.385,78.4867,5-15 cm,0.4768,27.47,0.493,6.34,28.54,93.27,156.6,3,Sheath Blight
17.385,78.4867,15-30 cm,0.6549,38.01,0.8881,5.08,34.34,68.44,125.15,6,Rice Blast
17.385,78.4867,30-60 cm,0.4873,17.59,0.2741,7.4,29.65,92.27,177.5,3,Sheath Blight
17.385,78.4867,0-5 cm,0.47,49.44,0.6651,5.66,21.5,62.76,113.99,3,Healthy
17.385,78.4867,30-60 cm,0.683,29.74,0.7513,6.93,30.49,92.48,151.73,23,Rice Blast
17.385,78.4867,30-60 cm,0.5544,48.74,0.3852,6.92,30.54,91.38,182.85,22,Sheath Blight
17.385,78.4867,30-60 cm,0.6767,46.04,0.6992,5.08,29.95,75.99,125.68,9,Rice Blast
17.385,78.4867,15-30 cm,0.6966,43.27,0.3193,4.88,32.95,76.15,175.67,19,Rice Blast
17.385,78.4867,30-60 cm,0.5486,35.69,0.3441,5.8,27.61,71.91,142.3,9,Healthy
17.385,78.4867,0-5 cm,0.2231,24.43,0.3976,5.87,18.09,50.73,141.03,5,Healthy
17.385,78.4867,15-30 cm,0.1485,15.43,0.3331,6.89,24.37,42.86,125.58,6,Suboptimal Growth
17.385,78.4867,0-5 cm,0.1731,65.73,0.8787,4.61,17.58,63.06,132.61,10,Suboptimal Growth
17.385,78.4867,15-30 cm,0.3444,22.42,0.3735,6.37,19.61,54.6,125.18,21,Healthy
17.385,78.4867,0-5 cm,0.471,67.01,0.3788,4.09,29.36,43.07,144.76,17,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4469,36.63,0.1766,7.49,26.73,74.07,151.3,9,Sheath Blight
17.385,78.4867,15-30 cm,0.4586,21.35,0.7045,4.44,32.07,41.65,51.52,17,Suboptimal Growth
17.385,78.4867,5-15 cm,0.6962,57.92,0.5136,4.82,28.88,70.64,141.77,15,Rice Blast
17.385,78.4867,15-30 cm,0.2013,25.51,0.7793,5.71,27.56,79.11,196.34,12,Healthy
17.385,78.4867,15-30 cm,0.4026,36.5,0.2481,5.81,27.11,73.4,121.26,8,Healthy
17.385,78.4867,5-15 cm,0.3713,26.04,0.3254,6.67,28.85,90.75,188.71,1,Sheath Blight
17.385,78.4867,15-30 cm,0.3604,49.03,0.4175,6.13,23.98,77.75,151.18,17,Healthy
17.385,78.4867,5-15 cm,0.654,29.64,0.2832,6.17,30.56,92.82,169.01,4,Sheath Blight
17.385,78.4867,0-5 cm,0.6141,58.62,0.6913,4.85,29.69,61.41,164.38,8,Rice Blast
17.385,78.4867,30-60 cm,0.5799,13.02,0.163,6.26,17.44,64.23,66.73,9,Suboptimal Growth
17.385,78.4867,30-60 cm,0.3552,44.24,0.3862,6.76,28.21,94.94,164.88,0,Sheath Blight
17.385,78.4867,5-15 cm,0.4804,32.78,0.2115,7.05,31.48,91.38,182.17,4,Sheath Blight
17.385,78.4867,0-5 cm,0.7041,43.68,0.702,4.77,31.29,76.28,190.81,16,Rice Blast
17.385,78.4867,5-15 cm,0.1977,28.24,0.4613,4.14,30.68,80.51,141.16,11,Suboptimal Growth
17.385,78.4867,5-15 cm,0.7939,56.95,0.7343,4.82,34.88,79.68,113.67,18,Rice Blast
17.385,78.4867,30-60 cm,0.4233,26.08,0.3805,5.87,29.82,85.57,203.77,4,Rice Blast
17.385,78.4867,5-15 cm,0.5825,38.62,0.2718,6.84,25.45,72.4,196.28,14,Sheath Blight
17.385,78.4867,15-30 cm,0.6843,47.04,0.7994,6.73,25.61,92.74,216.92,21,Rice Blast
17.385,78.4867,30-60 cm,0.4549,25.25,0.6474,5.89,20.58,54.2,145.16,2,Healthy
17.385,78.4867,0-5 cm,0.6581,57.52,0.4366,4.76,34.34,60.18,147.04,14,Rice Blast
17.385,78.4867,15-30 cm,0.7808,57.03,0.9834,4.7,31.74,71.66,187.3,11,Rice Blast
17.385,78.4867,0-5 cm,0.4624,43.6,0.2469,7.11,25.76,76.91,178.25,11,Sheath Blight
17.385,78.4867,15-30 cm,0.4066,25.21,0.6199,5.77,29.68,90.47,279.17,4,Rice Blast
17.385,78.4867,30-60 cm,0.3036,21.15,0.4598,5.58,23.59,63.69,179.75,3,Healthy
17.385,78.4867,5-15 cm,0.4965,44.44,0.2875,6.91,25.11,72.7,116.49,8,Sheath Blight
17.385,78.4867,30-60 cm,0.3597,43.58,0.3343,5.87,23.03,51.39,125.83,3,Healthy
17.385,78.4867,0-5 cm,0.6563,21.16,0.5454,5.6,27.79,89.3,213.9,23,Rice Blast
